x1,x2,x3,x4,x5
-0.000990559,0.47832417,1.316823948,0.229265681,2508.290607
0.003662835,0.46386266,0.74624765,0.426487324,4368.117861
-0.003336007,0.91436523,2.32977321,0.350193259,5908.674439
0.00280382,0.7327788,2.971070418,0.265750479,5080.738709
-0.001574099,0.842778,3.951315817,0.094325283,4300.258589
0.007731652,0.8763533,0.404908034,0.036800208,3191.925382
0.00569649,0.8836771,2.930733593,0.004421476,3369.767633
0.00698061,0.7325793,2.568518915,0.029281088,3122.209285
0.012405832,1.1283704,5.297746064,0.008889659,3163.867456
0.014277005,1.1706407,3.136899673,0.028442229,3115.676385
0.010378952,1.0430356,1.191659533,0.011765059,3195.698362
0.01223141,2.9010618,2.281004691,0.050191119,4510.28207
0.13211317,3.652111,4.061518127,0.042743499,5016.182554
0.22709969,3.4847558,2.244403215,0.048803093,4967.594434
0.14884679,3.651111,1.249696896,0.048095607,5093.658745
0.057794444,3.891216,2.64203067,0.046341369,4409.595182
0.051811207,2.484701,4.008874103,0.029451537,4127.634679
0.0752566,3.831273,1.886208801,0.051609087,4831.190338
0.11265054,4.5174675,1.331139635,0.054474053,5375.020296
0.08976413,3.6324077,3.04646454,0.050046082,4962.533129
0.056056,3.6912053,3.683063251,0.04286548,4599.634329
0.026811358,2.5756185,4.992479586,0.037472861,4242.724851
0.04558677,3.0476322,5.851572816,0.03970292,4642.750771
0.23864649,3.9737005,7.036835791,0.03872468,4546.666438
0.45257443,3.6579263,7.849785591,0.030954042,4637.60094
0.41533452,3.652125,0.823730754,0.033345485,4500.734922
0.25395796,3.5423884,2.333829792,0.024731351,4117.622803
0.24864295,4.0216765,2.820429025,0.040533177,4534.002694
0.19336075,2.9611301,4.682633242,0.025517463,3890.121382
0.42537758,5.3948226,4.00198086,0.040634893,4895.014118
0.47381017,5.3289843,1.029110543,0.037851232,4868.636378
0.3280888,3.425134,1.819415771,0.02880371,4221.290785
0.209643,3.2908196,1.227814129,0.024863209,4409.296988
0.1132197,3.1503727,1.755003318,0.030833576,4192.601999
0.08890037,3.5786157,1.243694633,0.038991367,4311.985026
0.17319588,3.8758633,1.782856999,0.040108511,4624.210888
0.15243968,3.1449637,1.116082489,0.027820404,4044.328655
0.040262107,2.3120534,2.703192225,0.027333225,3987.566718
0.08213863,3.383448,3.784205003,0.035097401,4324.942795
0.057109173,2.965073,2.325790824,0.036545958,4358.053928
0.16120812,2.6555636,0.96725339,0.025016614,4278.536151
0.19476567,3.1367688,3.242196239,0.029165502,4348.349106
0.19268292,2.6164958,3.338526208,0.029689829,4602.734742
0.3052995,3.8324878,5.207653121,0.032175893,4627.238436
0.25179058,4.2164464,5.450269226,0.041926581,4851.782131
0.12215845,3.9868588,7.422808278,0.04833686,4771.176486
0.14693356,3.3421903,1.207220184,0.033075158,4197.75502
0.036857456,3.1486008,1.957376562,0.038809861,4414.09347
0.14796124,2.6923487,3.007616155,0.027080984,4214.534421
0.10972848,4.432109,4.068661769,0.045732795,4615.189686
0.5165588,5.916628,5.146383578,0.054617,5202.381093
0.3595221,3.7025142,6.013625829,0.02987125,4108.785489
0.50681406,4.1447024,7.567046631,0.029279436,4395.793706
0.43174914,3.4029856,6.761293204,0.026638541,4104.175063
0.24412464,3.5621314,0.087117982,0.025484989,4248.801449
0.3424568,4.3957963,3.109233069,0.034686081,4466.091564
0.36974296,3.4308577,2.62364576,0.025877347,4029.480127
0.29052946,3.3870394,5.321788932,0.028058162,4141.673701
0.5973945,4.641575,3.028956751,0.032043533,4589.731683
0.44695508,3.6507614,0.967796884,0.027323851,4345.632889
0.36758092,3.7700574,2.811435881,0.030816546,4483.69772
0.27664968,4.5213757,3.278721258,0.036482682,4672.198523
0.35169145,4.3890357,5.163947281,0.034023972,4780.735274
0.41495627,4.5692706,2.460800814,0.035706536,4656.093148
0.33295196,4.4945035,0.981956204,0.035482043,4676.597246
0.34108493,4.3327565,3.265954398,0.033379437,4501.28661
0.25579974,3.655689,3.277641597,0.029632811,4248.10382
0.1805348,3.8844492,5.47679952,0.035875682,4478.586011
0.17831828,4.1465807,1.268300082,0.03758285,4398.142655
0.11574506,4.667251,1.860902279,0.045115488,4639.15664
0.24504104,4.7755265,2.938800881,0.037896417,4633.779127
0.29882866,3.0969093,1.139830684,0.024647154,3933.360777
0.12117236,3.7143588,1.934751375,0.033964974,4273.611753
0.21762864,3.609198,3.144684503,0.032405563,4176.853981
0.15125392,3.3322535,4.094403432,0.030842214,4130.812447
0.040338196,3.0762231,5.096073605,0.037252152,4125.883404
0.24881499,3.957935,6.485312652,0.033147028,4450.059504
0.099999994,2.3793185,5.948890256,0.022810538,3697.155295
0.121661864,3.8725443,0.15863195,0.038346292,4418.844867
0.16316898,4.469905,3.091196636,0.040408588,4573.697864
0.19502366,4.6952095,2.69785344,0.042157836,4533.176155
0.15270263,4.116757,5.09684335,0.036598473,4472.390333
0.48230553,3.237515,4.656534673,0.020888956,4238.532183
0.16486096,3.086811,7.684961757,0.026430953,4052.586479
0.13882898,4.3621745,3.541284594,0.04301215,4710.165261
0.26949236,4.106197,0.806192185,0.03431509,4297.942223
0.22129847,4.184297,3.190181071,0.038600191,4513.748705
0.000370168,3.5069356,1.614763062,0.042327563,4387.436775
0.19551672,3.2508988,1.308872991,0.029561271,4137.772387
0.083009705,3.354303,3.095765043,0.031170144,4031.699089
0.5164025,2.434433,3.404767328,0.013478476,3857.478839
0.68098134,2.660833,5.407470603,0.017744861,3870.080277
1.0496355,4.6986575,1.24951851,0.026804256,4405.31095
0.49362105,5.508172,1.906251769,0.04648733,4878.847099
0.1647367,6.8874016,2.882674021,0.066924811,5353.460764
0.33072588,3.479274,4.085097777,0.026865151,4085.801651
0.22414578,4.094069,0.786588466,0.036896534,4757.887589
0.50581187,4.345386,2.385288801,0.035848983,4651.923436
0.18123026,4.2881756,2.754959045,0.042635135,4486.86099
0.1032104,4.0808764,4.709104264,0.043215823,4538.860584
0.067673884,4.449224,4.024882604,0.052514233,4837.803769
0.104307495,3.1257296,0.949934578,0.03525922,4152.679337
0.024351971,2.4368322,2.296938816,0.02997771,3806.083353
0.10928073,3.0714798,3.496816039,0.029884147,4141.362305
0.09101669,3.5733705,4.05492452,0.03144967,4262.180693
0.10392245,3.9475472,6.104602923,0.041880597,4444.36994
0.058861364,4.23434,3.793113289,0.048518,4638.35557
0.19237077,3.6740332,0.545581172,0.032861603,4263.01835
0.08168283,2.8256485,3.314149542,0.028469632,3869.516172
0.18765393,3.2901077,1.595908285,0.031165081,4081.493589
0.26746577,3.214802,1.364002376,0.023401352,3980.432045
0.36106908,4.985714,2.882709292,0.040350239,4724.157533
0.35197023,4.177541,3.457371782,0.032629001,4396.961648
0.3154622,4.5518265,5.267020157,0.035415907,4391.436436
0.54391,5.7880435,1.71823556,0.042572898,4997.477601
0.9078887,4.731891,1.502341929,0.031398111,4819.440458
0.7612945,4.6818576,3.098799371,0.029147529,4743.752579
0.5983436,3.075834,3.768874611,0.022003258,4362.003017
0.3666302,3.0405922,5.122962516,0.027840786,4300.029987
0.38292822,3.3304186,5.783178671,0.023995676,4044.838596
0.48333874,3.5656545,0.975346378,0.025652292,4282.162534
0.49451658,3.3003583,2.19240885,0.022988738,4229.264933
0.5475837,3.2173402,2.82606804,0.020653454,4278.141659
0.08037829,3.2951908,0.841291699,0.032131749,4281.828613
0.42747316,2.6283185,2.469782658,0.019766018,3848.548198
0.888295,2.0230763,3.020244417,0.015763842,4101.954258
0.2738322,2.9804032,4.607944148,0.022107086,3963.047446
0.2032901,3.2258513,4.921208059,0.030692252,4056.076831
0.20142777,3.2348418,7.18705795,0.028919657,4279.252322
0.21149932,3.1042454,4.527477291,0.027357323,4210.642675
0.14876606,3.6537147,0.412646858,0.031305721,4382.736527
0.14410798,3.0614107,3.167403617,0.026658855,4278.584375
0.09860691,3.1357613,3.053798984,0.029055861,4230.466277
0.07135122,2.8174675,5.060200748,0.032207093,4161.155632
0.05104099,2.7493343,5.193091008,0.031598177,4049.108386
0.24590473,2.4612482,7.185385483,0.021760194,3849.2753
0.28839642,3.1481464,7.102664202,0.026950899,4017.062124
0.17276081,3.0262146,9.831924729,0.026787166,4189.250511
0.07701359,2.5167336,2.181720798,0.026855429,3925.464933
0.45698652,4.0103803,1.460902825,0.034069198,4347.075689
1.9957516,5.430513,3.051004574,0.024705715,4400.628975
1.0986879,6.639798,3.930056959,0.037525257,4948.372533
0.5825241,5.1134768,1.123548905,0.038454254,4736.327994
0.6731211,5.5673738,2.03717402,0.038633003,4511.440663
0.7044844,6.955196,2.867612567,0.046086464,4959.244722
2.0546303,4.6415844,1.030304453,0.024496065,4202.730373
1.7560823,4.19488,1.9588175,0.021199759,4200.62736
0.9085474,5.0612154,0.989830206,0.031579606,4479.696709
1.2094501,5.897005,2.285302289,0.033581497,4772.091087
0.5486186,4.9615116,3.410004326,0.036171813,4491.966914
0.59776586,4.9419827,3.3939046,0.032586447,4472.146662
0.071206816,3.9896016,0.486084058,0.034616141,4265.124648
1.2087812,5.2664332,3.204974823,0.029847029,4687.486246
0.79149246,4.9571095,1.775579956,0.029865302,4453.683918
1.3391604,5.1254573,1.408425,0.025728793,4390.077114
0.9164754,4.5624847,2.411413101,0.026764928,4278.075558
0.64957374,3.5335276,3.814502043,0.02306318,4001.817415
1.9494197,5.317255,4.212873586,0.026066525,4360.229819
2.135855,5.5180597,6.449929743,0.0253837,4484.997523
1.3794913,5.313147,2.350085171,0.028165038,4441.374952
2.8653445,5.3932714,1.256119475,0.027201603,4293.562985
3.8231263,6.852742,2.968945203,0.026056794,4492.299945
2.9590192,7.172955,3.906778926,0.030987953,4659.919535
3.8593156,7.4668336,1.527631333,0.028028464,4626.158409
3.8692248,8.121401,1.596381978,0.034277748,4843.320093
2.0254009,6.7182693,3.161194694,0.029363854,4699.756727
1.8671011,7.9528475,3.815264035,0.041042388,4908.247123
2.6852722,5.7887044,1.072562272,0.025596071,4509.061576
1.1067828,4.1458964,2.105749126,0.022534677,4188.632563
0.99722934,4.1519175,3.001522815,0.025351944,4446.021221
1.1521206,4.9507337,4.46256439,0.031790889,4565.852965
0.6264235,4.5026374,4.245945071,0.03042348,4292.382689
0.50811064,4.5297265,0.848087286,0.028806739,4378.201276
0.5891127,4.0695696,2.014177074,0.025430543,4374.213066
0.6039581,5.081958,1.014694563,0.035406914,4534.981373
0.8208688,5.884222,2.002319359,0.038899934,4572.663395
0.82634276,6.4976487,0.905456905,0.040123537,4905.393341
0.35729834,5.7193995,2.717769133,0.047501091,4835.074844
1.5804712,5.9122734,3.545396055,0.031874354,4468.568708
2.3412232,6.2009025,2.830380961,0.028541297,4619.143961
2.4072728,5.601524,0.597162385,0.028022629,4685.08637
0.9704508,6.120143,3.418357287,0.03157586,4620.089905
0.55291575,6.023796,2.880005797,0.039894287,4884.412558
0.2484993,4.2952814,5.727881953,0.03463914,4325.180783
0.31808394,3.5510008,1.503269541,0.031799753,4132.407157
0.15288644,3.7215366,1.76574162,0.032108978,4233.272344
0.27454484,4.6467724,2.715224711,0.043953762,4612.426749
0.49411872,5.7169213,4.060505894,0.040473076,4770.928901
0.709606,6.4227266,4.708647818,0.048611337,4939.987305
0.34751529,6.008052,6.196177825,0.045147677,4767.817741
0.96239805,6.356623,0.892397863,0.046346721,5063.993665
1.3925768,5.790792,2.212156173,0.02704408,4550.553455
2.5135436,8.151566,2.959844904,0.040091131,5024.489357
1.0025759,5.7008142,4.000384322,0.038701545,4634.019542
1.8436846,5.1282473,0.442275798,0.025111559,4778.937059
1.4276325,5.1147847,2.912083595,0.027841422,4478.01997
1.1914917,8.721117,2.123153405,0.046301888,5123.966438
1.3445175,7.5658383,1.354700336,0.043561576,4940.846649
1.859065,7.423723,2.09687072,0.037682607,4830.082594
1.0942765,8.130021,3.725838832,0.047077317,5105.677228
2.2077425,6.4453025,3.997688317,0.029583574,4730.076383
2.594442,7.4826283,6.016187435,0.037665852,4856.205169
0.8150348,8.477899,5.756899404,0.055159345,5315.312716
1.640163,5.762703,8.834401726,0.029438269,4596.838755
1.0873944,6.203315,3.536916812,0.039459038,4797.683971
0.79156065,7.41173,0.945801315,0.048902759,5291.968168
0.8380638,5.0387692,2.878789105,0.033349111,4592.289335
0.8862501,3.9039826,3.914620819,0.022855642,4105.496032
0.7728483,3.8990846,1.810933707,0.026939056,4167.371706
1.2145284,3.546746,1.380696648,0.018490079,4081.05304
0.5239964,3.6611118,3.106029482,0.021965361,4305.976992
0.43092233,4.0224724,3.716372603,0.029152319,4265.709929
0.40667072,5.218144,5.054998315,0.042472129,4822.448601
0.121360764,3.9276295,5.876405056,0.036671322,4282.857
0.81688887,3.6070297,1.108899661,0.021625324,4519.923875
1.0274596,3.7126534,2.059923701,0.029053912,4405.553739
0.10197673,4.714256,2.911522328,0.038670747,4602.120791
0.86835396,5.557452,0.846763118,0.039336815,5225.789817
0.38876694,4.428369,2.406773643,0.03436008,4480.180011
0.21851075,3.5067372,2.976235606,0.028417392,4487.66729
0.50149596,4.836412,4.685649505,0.033594321,4746.036839
1.0341069,5.287119,3.950931708,0.030944828,4512.926569
0.6870441,4.7234354,0.540468245,0.030739405,4484.066549
0.6137873,3.5190492,2.973600917,0.023333402,4047.661348
0.15394051,2.9772367,2.843022266,0.02646433,3940.723432
0.23905261,3.6368024,5.33498698,0.029471068,4223.441621
0.212299,4.5630283,2.736571856,0.040933451,4638.872966
0.27641043,2.7360177,1.067359572,0.020764429,4065.83464
0.12605238,2.654668,2.813298217,0.026664356,3946.108969
0.06274606,3.6434026,3.566061472,0.036971092,4510.646872
0.17954378,4.0598593,4.690829094,0.033100626,4470.239585
0.31456146,3.4475477,5.816804168,0.026498039,4083.749607
0.3086709,3.528118,6.563001579,0.025729361,4054.866279
0.2072898,3.498635,8.374108712,0.024707344,4167.715171
0.0723259,2.298155,1.984614303,0.02850097,3644.001463
0.06615157,3.8107686,1.432451769,0.038333088,4401.749855
0.16480868,4.645788,3.241213457,0.047157312,4715.119322
0.33135843,4.985043,3.77655959,0.037309875,4650.425534
0.9427467,5.5650315,5.162622274,0.034299201,4943.898266
1.2974793,6.3035817,6.055367682,0.036032531,4971.229775
0.84364545,6.2600007,6.682463374,0.040699369,4980.413686
0.7966735,3.9178157,0.329660874,0.025128221,4398.174024
0.4155471,4.7701817,2.826538627,0.041559315,4615.632162
0.57933897,6.1462984,2.589216032,0.041320342,5204.797558
1.3274662,6.3511205,5.125955961,0.041424405,4677.668286
3.6775115,4.9955087,3.435290895,0.020254774,4383.196959
1.4695555,6.1408544,1.103939656,0.029229893,4587.104662
0.62473255,6.916481,2.263742561,0.050027283,5091.208145
0.37763664,6.879127,3.95166358,0.05410753,5105.698071
0.9422029,5.578567,2.473055188,0.032130496,4713.09461
1.2671995,6.0375056,1.135210951,0.03833025,4960.679266
0.7906917,6.5767617,2.61970876,0.044405861,4912.923811
0.61675364,5.830024,3.938153177,0.039313228,5024.533835
0.5381191,4.0151334,2.102961676,0.028651006,4248.376721
0.67035395,6.8163843,1.19084958,0.049749097,5035.786536
0.7989125,6.303701,3.030433037,0.046142088,4856.38826
0.3476076,5.7491283,3.626430983,0.041746075,4665.311188
0.55628645,6.881301,4.870094125,0.052499832,5044.633975
0.68003535,5.477841,6.051179724,0.036829339,4544.995373
0.97741246,6.8044424,1.54748103,0.049224864,5161.969763
0.4451422,5.6804147,1.668996138,0.042839878,4648.42735
0.72109556,5.2152634,3.16469148,0.035533623,4644.512221
0.8521592,7.4246826,3.951709379,0.048323275,5130.07004
1.2875606,6.8500476,5.092010933,0.036138358,4780.223252
0.7845867,5.436464,6.209003865,0.03487818,4535.294079
0.53584254,4.5121617,6.928816101,0.034832221,4329.110467
0.3306901,4.2099476,8.77200787,0.0307381,4304.907503
0.35936525,3.9098518,7.302329543,0.032996801,4345.137916
0.10163251,5.398164,0.120274588,0.044800069,4857.430202
0.4794589,5.0061655,2.949862674,0.035577813,4589.336188
0.31040597,4.244185,3.004474172,0.032209737,4245.754761
