x1,x2,x3,x4,x5
0.11266782,1.6057593,1.335621032,0.016276146,3013.845829
0.3060394,3.1575603,2.550786064,0.023451857,3975.492362
0.22513159,2.6723871,4.676841137,0.021388202,3719.251403
0.21537712,3.2419446,4.73585039,0.024453468,4082.212389
0.21724498,3.2191393,1.163137681,0.027095387,3985.947794
0.120663755,3.3067274,3.883237515,0.028535501,4116.812849
0.12186686,3.1372097,4.821436291,0.029794447,3997.8307
0.10503566,3.0275166,7.180705987,0.028361432,4009.957161
0.22018474,3.5915642,8.120481574,0.029455475,4215.381722
0.16864115,3.4626906,2.390703326,0.030169773,4188.414764
0.31123835,2.8334706,2.311285866,0.022434829,3794.480859
0.6558148,2.887719,5.235561428,0.018021053,3770.073079
1.0926726,3.603162,5.617728998,0.019469883,4052.937436
0.49501604,3.2673147,9.132533202,0.022084832,4024.393538
0.20916893,3.2257288,3.806330725,0.02418289,3985.344355
0.3087307,3.7731564,1.785584687,0.025888219,4252.994616
0.19849773,3.679424,4.34694517,0.029968735,4178.601768
0.41492426,3.416417,5.731041711,0.025837176,4054.564252
0.27354452,3.7413652,7.421850313,0.030678656,4169.581901
0.39024612,3.7881205,9.496997845,0.026948784,4253.745713
0.31512278,3.5614586,9.449972105,0.025859916,4172.163823
0.8899667,3.0673945,1.052143912,0.01682481,3907.057141
0.30392194,3.6896708,3.726082209,0.026293325,4092.998604
1.1240876,3.8272567,4.459034333,0.023947036,4046.609238
1.6376638,4.2137794,7.461322104,0.022505424,4139.118865
2.720705,4.3481374,5.109838101,0.019549461,4299.544423
0.93284816,4.115628,1.14580007,0.02360025,4220.638443
0.342353,4.8287826,4.311513509,0.037598668,4472.530593
0.5380368,5.2692366,4.928782737,0.035023718,4514.780283
0.33283845,5.1099157,7.726961664,0.03865753,4567.522167
0.42617777,3.8936765,7.502056153,0.026646344,4178.648848
0.27808467,4.910552,1.6568343,0.037722454,4543.476967
0.38847965,4.764216,3.047504584,0.032006551,4455.973191
0.40666497,3.5899663,5.133787261,0.023802746,4057.961397
0.36088863,4.4112897,6.292583065,0.029866389,4370.181727
0.39401552,4.3360453,8.721680203,0.030642537,4312.451691
0.31282243,4.593379,9.336131784,0.036169107,4473.314149
0.569678,3.6005065,12.9202744,0.02376605,4071.404869
0.55194825,4.490545,7.93079865,0.029063161,4371.456442
0.3439153,5.1824684,0.652589049,0.03705475,4609.128587
0.43439355,5.1099963,4.561418199,0.036114312,4617.033876
0.23682478,4.8018928,4.885543702,0.039614854,4607.098214
0.32702017,5.250766,7.617545781,0.041127126,4690.169451
0.27455488,5.3355246,8.448619726,0.041680194,4767.185723
0.2510135,5.387137,10.78211016,0.044349248,4782.806004
0.2827051,4.8040977,1.976731003,0.038161783,4501.853406
0.3510054,4.1217995,2.872734595,0.033091768,4279.025703
0.39590597,4.5316916,4.572428158,0.030615335,4497.419274
0.70603406,4.5072255,6.386111042,0.031210183,4465.660935
0.9469435,5.223997,7.997442583,0.030365209,4672.714372
0.4624151,4.6253276,9.268263723,0.032645865,4474.06934
0.4564948,4.991807,1.388648923,0.036225566,4588.925832
0.49531588,4.8285246,3.392456755,0.036967065,4513.544439
0.4129448,4.6363883,4.345906723,0.03430847,4477.551455
0.33839044,4.971724,7.22820234,0.037421359,4515.378058
0.48025823,6.2777853,5.647208314,0.046128404,4828.856688
0.57908577,5.099207,1.284048211,0.035492319,4503.941487
0.7878346,5.1308694,3.764355756,0.029600496,4509.774828
0.9095611,4.767233,5.347229835,0.024875692,4413.627541
0.9694599,4.6135945,2.62908913,0.026970443,4297.854751
0.3523333,4.137005,1.947026039,0.032106531,4234.95265
0.31148803,5.189973,4.917190453,0.039875902,4627.583588
0.39314836,5.1863985,5.39574243,0.035073065,4653.93745
0.4211901,5.369175,8.726844771,0.041019931,4645.909652
0.4092149,4.727592,5.320525432,0.035242505,4426.710363
0.32494342,5.3188863,1.156752888,0.040848976,4675.032611
0.37037024,4.9335513,4.386324049,0.039003733,4612.263678
0.24380687,4.6342087,5.02790977,0.04010745,4464.359321
0.26194718,5.4075646,7.695056968,0.039777213,4722.329397
0.47735366,5.289439,8.261101748,0.037220707,4630.792325
0.43569726,4.755775,11.67832188,0.034648627,4454.277602
0.2863063,5.31946,7.947123022,0.037818541,4632.569422
0.4413673,4.9091287,0.68755946,0.036111063,4501.354519
0.22135854,3.3140318,4.44801193,0.026000516,3986.242405
0.71839625,4.2032223,4.732503774,0.02777952,4341.230923
