x1,x2,x3,x4,x5
0.22283578,1.2336975,2.009656298,0.014409191,1751.06057
-0.1902321,-0.018940264,1.585623238,0.036471165,552.6661849
0.20588684,0.9719119,4.249118547,0.025889493,3041.339584
-0.109926924,1.8093989,1.671958641,0.024367416,3225.437563
0.19965675,2.2160556,1.899083374,0.032440743,3837.603708
-0.13292406,2.521994,2.964798963,0.040410431,3791.448809
0.3108586,3.641061,4.953057837,0.046659961,4444.251459
0.39134187,3.0094657,2.525959132,0.021845984,3816.883098
0.24923374,5.4118643,1.351395962,0.052626358,4953.701273
0.11112114,4.720756,3.400947808,0.051839306,4546.237642
0.38053158,5.4479656,4.163062723,0.049733668,4816.098087
0.8270492,5.8147173,5.713610621,0.035226447,4700.336025
0.6854053,4.6755533,6.712378815,0.038984492,4531.879057
-0.02497912,3.4810538,1.636221279,0.039502851,4137.476253
0.15745635,3.2598214,1.985754039,0.047531338,4308.905202
0.0326926,4.9008565,3.797247745,0.051866742,4817.308874
0.31926274,3.7879925,4.432057679,0.036596264,4257.608999
0.024405092,5.1905975,6.532141991,0.059070767,4774.99452
0.21456325,4.623927,5.455395322,0.055910501,4668.230418
-0.030965839,4.297792,0.61264796,0.048790814,4513.159724
0.5028399,4.9466395,3.313543961,0.045880229,4603.434955
1.1964267,2.3511355,1.004384115,0.0119105,3412.216645
0.3147276,3.776167,2.360605311,0.032238088,4253.06268
0.0846515,2.3784914,3.107390261,0.028671463,3799.553376
0.23510058,4.3236055,5.142151292,0.04039922,4481.927631
0.31823733,3.807618,1.659177907,0.029663077,4153.819751
0.33262932,4.596325,1.97399366,0.041218452,4467.312255
0.7924922,5.1034546,3.27396514,0.034689107,4568.111343
0.72521365,4.998779,4.921116654,0.034930895,4619.470906
1.0783896,6.6935573,2.073274578,0.043328869,4829.134605
1.7524843,6.5690107,1.576862113,0.0361721,4715.541657
1.0305645,3.9421468,3.604200843,0.023412897,4032.365778
0.23866415,3.0165803,4.232883851,0.029230676,3930.369593
0.1618693,4.4122925,6.087605501,0.044216166,4639.287712
0.28217068,5.97232,6.272894647,0.056251606,4910.578005
0.18479663,4.4073386,1.12350554,0.041661805,4443.518965
0.23126048,5.0904956,2.482317948,0.049240731,4725.822321
0.2897263,3.56218,3.725183096,0.033666329,4198.589064
0.26337862,4.730273,4.715993365,0.046129628,4572.153084
0.30478272,3.8562894,1.130310144,0.03388973,4223.043198
0.26122075,3.6182191,2.454962686,0.031389098,4094.017304
0.1705165,2.943895,3.582372379,0.033364004,4038.937275
0.09885833,5.2513375,4.851475119,0.061413888,4906.857723
0.7067368,5.984301,1.192650902,0.043077209,5096.462747
0.90005636,6.0872273,2.378938618,0.043030597,4916.305708
0.69346726,6.818496,3.488106651,0.048873809,4954.995155
0.5046442,6.1248503,4.925198356,0.046454183,4856.131277
0.55784726,6.375577,1.316588285,0.051143128,4939.48652
0.46163037,7.5229445,2.253353392,0.062248988,5177.852196
0.6923652,7.025941,3.449787181,0.053224935,5122.083809
0.108232245,4.116532,4.909647705,0.035520096,4311.234794
0.30668,3.097137,5.468023427,0.030856731,3953.875247
0.5834031,5.7448673,1.101074808,0.046660493,4769.245351
0.9635845,5.713293,2.490785204,0.041539306,4836.879558
0.8169924,7.253879,3.699560508,0.048198888,5061.960787
0.75225496,7.280565,4.857776809,0.053187684,5034.216708
0.8907314,7.104612,6.289857878,0.051168812,5036.797745
0.992222,7.393306,7.13184259,0.053702229,5144.362606
0.6389553,8.646829,9.239477814,0.062046,5386.489553
0.9933069,7.748676,2.72672077,0.05487343,5097.850924
0.6438851,8.511362,1.385750208,0.062296426,5289.203332
0.5346352,7.508922,3.81976458,0.059915762,5215.686947
0.25674754,5.404025,4.133999498,0.04184795,4618.895588
1.2468357,4.7499375,6.292944815,0.028509268,4332.05629
1.6306473,6.3410554,6.038307261,0.031024569,4561.710087
1.4870969,7.5141687,1.06459271,0.045855239,4896.34631
1.1702133,6.3131804,2.607486022,0.033853985,4611.836905
3.3252935,6.4984646,3.61787092,0.031238809,4716.706867
2.8958857,5.8365808,5.260614842,0.025343837,4421.740546
1.5517087,5.161577,4.940589078,0.029864574,4298.058653
0.8739398,4.804049,0.571485177,0.028523875,4285.808884
0.6853484,5.0923924,3.341782674,0.035123171,4498.313352
0.39960873,3.4090893,3.225912322,0.028569998,3980.110003
-0.14622267,2.1278267,6.100531298,0.024198382,3499.908071
11.000013,10.120689,3.696290097,0.030301332,4972.682778
26.531986,13.141988,1.229982498,0.027434703,4958.006659
26.312016,16.714533,2.829462122,0.038559934,5344.572016
11.587787,7.999054,4.461548022,0.027959966,4480.037994
-0.58547145,8.875841,3.640958092,0.040454997,4901.174704
26.927692,16.945742,1.055002598,0.042776407,5495.098589
34.68857,15.883231,1.70013579,0.031285893,5066.947525
14.040167,16.75645,1.56038644,0.042362436,5516.075639
4.588468,6.4991045,3.627814659,0.028524416,4602.482438
4.709325,9.057214,4.165657892,0.035534084,4830.500302
19.584002,12.864875,6.11381498,0.032839437,5043.181612
16.382864,13.421105,6.253633532,0.036900448,5109.352629
6.8092422,9.300468,1.257574318,0.035643446,4818.147263
9.304624,12.686979,2.31377964,0.042600603,5309.211794
9.959979,9.078038,3.939740872,0.034883793,4821.614275
3.629606,10.661227,1.537785273,0.044392891,5135.824806
17.014767,10.386025,1.935068598,0.032016051,4865.555437
10.417307,8.457652,3.497041944,0.028172273,4800.941804
-0.115378916,4.9117904,4.545272222,0.029351441,4469.03124
0.79818887,3.2575672,5.826214703,0.026257547,3962.176037
0.086851574,3.7404406,1.405335535,0.033225733,4180.783039
0.5092422,3.6104074,1.711609222,0.031221856,4050.894061
0.10382246,4.6592445,1.180163638,0.044981519,4620.330325
0.7517056,4.4505377,3.142142628,0.03262917,4296.344289
0.46858704,3.7517414,3.396086168,0.031261755,4146.744742
1.0998157,6.106071,1.279179619,0.038807405,4617.888767
1.1684963,5.1473346,2.371216929,0.033271792,4417.118828
0.43592936,4.375156,3.945158453,0.038104157,4315.444536
0.06013338,4.573433,4.472555643,0.049662033,4701.485946
0.31522,5.4286003,1.287212297,0.049420267,4819.718208
0.2830173,4.7813025,2.269001496,0.042035545,4513.008011
0.48622414,5.046334,3.927916263,0.039910399,4524.919329
0.10799261,6.1171126,4.492448803,0.060017402,4987.464591
0.33074787,5.8267684,6.904086569,0.056267423,4880.540731
0.30738366,6.1273766,4.614432825,0.050086259,4897.306238
1.0868382,5.022793,0.859933629,0.029871541,4334.674011
0.3977445,6.264734,3.119908583,0.044502505,4830.594558
0.7928956,5.9873285,4.150022357,0.047027422,4778.296193
0.32574105,7.437989,3.996816851,0.054380696,5151.214236
1.2655451,7.5996995,0.629540654,0.048077359,5006.315329
0.6294703,7.4313526,3.450435351,0.044820623,5033.430675
1.169156,9.054119,3.363228091,0.059300677,5323.847403
0.42324513,7.286023,6.144420306,0.050450169,5003.57468
1.5361751,9.144149,3.441478584,0.052560895,5185.147031
1.3260086,8.083506,1.045878967,0.048794728,4999.58004
2.2923622,7.680337,3.39390347,0.036970771,4842.657527
0.68729585,6.8376584,3.739172411,0.04639285,4997.097716
2.0206873,10.571572,6.167206913,0.07314991,5977.32051
0.23197727,9.7869625,2.785725396,0.069740898,5643.047326
2.5241811,6.5687466,1.290708211,0.035653517,4681.028334
-0.4853164,7.224328,3.473870172,0.052510966,5033.570417
2.4521592,6.716182,4.134721805,0.046352372,4853.293818
-2.7667704,6.681838,5.774614114,0.061021214,5007.225009
21.031034,16.922781,6.669970292,0.049960665,5745.045212
32.822765,14.509378,1.550395307,0.024578305,5268.504928
17.83521,16.163698,2.1037124,0.044801867,5528.710502
10.634267,13.371069,3.652363628,0.044165669,5371.6226
8.19746,14.767589,4.760262069,0.053538544,5489.519674
36.804657,28.298481,1.569326933,0.06098929,6670.640254
23.888002,23.043161,2.014150363,0.06070454,6250.897649
18.710367,18.139866,3.596627052,0.049127787,5859.050503
4.3684006,11.7851095,4.758445308,0.04789738,5251.309448
17.253864,17.134636,1.783950508,0.052828278,5525.890309
7.506019,12.152453,1.793349782,0.044278075,5189.279117
14.449172,17.454504,3.703727589,0.054014064,5668.660371
6.8326054,11.386186,4.445982459,0.041414376,5096.866311
7.1358852,10.405138,5.942895545,0.038689936,4957.532205
14.164624,15.059627,1.035901621,0.042646448,5314.913864
7.5551643,14.357559,2.532184402,0.048531713,5508.20603
9.73747,14.728014,3.426328713,0.044266966,5376.686263
5.806704,7.061357,4.96482232,0.027180223,4511.099229
7.6153603,12.457715,1.245677469,0.045446314,5218.569506
6.6555376,11.161554,2.237458141,0.042025299,5129.870361
6.7242537,14.477177,3.753613837,0.056294005,5449.756262
5.288022,11.362574,2.047053022,0.045415012,5261.413383
5.262033,11.078929,1.435477849,0.044292374,5073.190388
9.48088,11.927794,3.70093477,0.042128341,5122.352413
6.0307045,12.109773,4.015728993,0.0477156,5207.559594
7.7925186,12.986205,6.295368374,0.043907841,5266.72623
2.742532,7.3366356,1.491248643,0.031298745,4661.103943
13.178335,15.523394,2.148675474,0.043576437,5419.507269
23.098402,19.646421,3.334266754,0.0514238,5570.029586
10.699472,13.49364,4.795520308,0.045187745,5290.346024
7.456505,15.420992,5.599140481,0.056496494,5612.557741
4.6670723,13.435552,1.401344316,0.061562728,5627.665519
16.897905,18.445185,2.171457221,0.049934913,5552.149379
13.013796,19.138426,3.766467061,0.05606717,5850.489204
11.19394,15.459882,4.624753849,0.050604737,5449.173575
13.299478,13.717358,1.604313489,0.034544393,5194.154331
9.627682,12.828565,1.878659589,0.043844912,5181.16223
18.20657,20.022312,4.098871175,0.051994951,5754.449456
13.387734,18.464539,1.715308797,0.057496635,5780.624584
18.616259,17.430134,1.76970015,0.049250062,5476.626641
7.191418,14.432538,3.352792826,0.051630483,5488.37632
12.727228,16.131634,4.351349714,0.050290952,5479.277998
17.522259,18.08743,5.95394598,0.050828256,5677.781064
9.751614,16.19318,1.857444202,0.056161665,5762.264928
4.3589797,13.444405,1.795959333,0.058987522,5529.655345
3.8536046,11.119269,3.642016352,0.055765546,5335.377508
15.881294,18.20021,4.600543763,0.054215683,5590.600166
9.366698,13.578027,2.239540213,0.052048032,5461.526605
9.623907,15.755247,1.263243216,0.052626816,5495.405109
6.658661,15.418918,4.317352961,0.06169696,5670.050427
8.919347,16.969213,1.818056275,0.060133243,5665.645123
14.690884,21.973642,1.865730343,0.068499507,6033.6012
11.381828,13.688194,2.714550363,0.038997486,5217.791471
17.3628,16.966127,4.979397967,0.048107608,5456.801254
7.782081,12.666964,2.781595987,0.04637372,5222.33807
16.042858,20.079557,1.343127999,0.057891923,5983.40618
10.606206,14.73701,3.104187158,0.050468041,5549.311969
9.471441,13.901565,4.272282622,0.048352096,5328.546477
10.120699,16.189,5.280729753,0.054462832,5563.161822
8.064513,14.413151,7.12880095,0.054916944,5465.90113
13.157603,16.19385,1.844353054,0.049828755,5418.981046
6.8231454,14.043964,1.963782298,0.054222374,5463.741027
12.468426,17.877808,3.379480438,0.052582982,5684.966402
6.5482755,15.693279,4.932674524,0.05609946,5710.373192
17.272356,17.028545,1.83031823,0.043143182,5494.732591
4.065498,6.1498113,1.828604608,0.035777287,4451.218144
0.4794774,4.4559374,3.401222415,0.033739922,4248.582555
8.355101,7.4566703,4.806871222,0.024841265,4536.62219
0.9706889,2.2450883,2.178256393,0.011454613,3415.373334
0.5235806,1.2784861,1.478137565,0.017005421,2883.354096
-0.36402905,0.23689936,3.699435345,0.011026701,2123.080209
0.34162053,1.1059829,4.13768945,0.031823879,2782.76041
-0.26765645,3.2958224,6.192634068,0.057135572,4479.898154
0.5463403,6.0279365,1.413655682,0.051822018,4797.117966
0.4771025,7.8378415,2.194934396,0.056380027,5217.79034
0.77312064,6.302553,3.391250983,0.047291775,4775.357006
0.065734394,4.789306,4.832425658,0.045533315,4567.121784
0.48422667,5.3398,5.564646712,0.04850966,4634.172722
0.12428324,5.054725,1.244692983,0.044446054,4693.050775
0.7930067,5.7865267,2.330219134,0.053260233,5228.468576
0.08435054,4.459111,3.723320982,0.042836444,4492.640629
0.51601565,2.738649,4.739833267,0.0236929,4059.597145
0.13210191,3.0387354,6.292067927,0.028653648,4156.137628
0.4313651,3.5232308,7.019958472,0.031331441,4106.697694
1.4911662,5.5353723,9.273957412,0.030291551,4576.634186
1.0514814,5.5204372,3.141475768,0.037100951,4512.912567
0.8698374,6.219815,0.942594736,0.03951107,4685.900671
1.0998849,6.88227,1.854990087,0.044671709,4763.444912
0.47556058,3.4453208,1.217705993,0.026213608,3984.210625
0.39658308,2.9466581,1.746158319,0.028898696,3818.060972
-0.15973206,1.3897152,2.890605956,0.028847017,3291.223133
0.3568273,5.175193,4.354588311,0.052189171,4815.888733
1.3352404,6.447483,5.251080624,0.038668826,4681.32451
1.8111604,8.287677,7.067998291,0.044259091,5077.207271
1.0951804,6.3256073,2.087422747,0.035590479,4683.079379
0.82600313,6.053238,1.385454861,0.044300179,4686.272054
0.6722437,5.0740952,1.452505932,0.036876968,4446.649355
0.63961166,5.9483967,2.495555162,0.045595521,4744.942767
0.45446524,4.637262,4.104392769,0.03323928,4352.076487
0.51513,4.966032,4.320676224,0.042492236,4541.453313
0.45189652,3.9436388,0.951962568,0.029797432,4156.851089
0.8270309,4.9517293,2.77927572,0.03493914,4484.497448
0.09835083,4.474725,3.652499772,0.041655448,4539.903383
0.8195648,3.781509,1.52692826,0.026242633,4059.481586
-0.26444688,2.800633,1.963705046,0.035113776,4041.013572
1.4520104,5.3354955,3.803634012,0.029358782,4578.23808
0.5511346,5.372058,4.382809245,0.040791104,4742.640264
0.68683875,4.3066444,6.541392061,0.032436956,4357.400921
0.4257694,4.3576,5.479972422,0.032714994,4533.008612
0.6071161,4.675245,0.692523602,0.03983959,4613.728218
0.64752024,5.9696712,3.160539551,0.049702165,5218.936434
1.2917216,6.5112257,3.441688869,0.047396049,5106.503992
2.14788,8.1038265,5.84956858,0.0527569,5623.695803
1.2964832,7.223945,3.99546713,0.044055575,5161.204743
0.28998926,6.135277,0.849763411,0.049234479,4921.522465
0.35176837,5.204894,3.383320364,0.052349385,4858.637622
0.12184903,6.9021754,3.273425674,0.070002276,5577.073255
0.49382204,5.979308,1.165997871,0.068183556,5478.751881
-0.1429832,6.1846905,2.665332401,0.071040141,5214.05944
0.44014674,4.159344,3.632379168,0.041208751,4554.635917
0.06630181,2.8850665,5.398351265,0.027881477,4053.29124
1.5876908,4.6618404,4.71456768,0.030988968,4296.704389
3.2168853,5.8701863,0.288265375,0.026524673,4482.275195
1.2075226,5.555843,1.43527446,0.035026783,4532.731086
1.2229823,7.929745,1.508197985,0.048069859,5099.142976
0.59325254,5.498366,3.629414492,0.048040806,4659.892798
0.22175924,5.047236,3.982415776,0.045386875,4804.962596
0.07707669,2.1474888,6.304202898,0.038235063,3854.837144
0.09666136,4.8818216,1.63598226,0.06642755,5241.813032
0.5766668,7.090373,2.04007178,0.060608232,5411.157219
1.0122018,6.153714,3.347528502,0.040093345,4640.05706
1.8521881,6.069829,4.716368382,0.031973443,4574.876491
0.65242904,5.836062,5.640462933,0.038670062,4586.953923
0.90401447,7.057572,1.599346786,0.047064189,4912.258982
1.0470482,6.5696764,1.534902649,0.041431375,4685.658043
1.3782208,5.005783,0.987449333,0.028161269,4423.50868
1.1214502,4.4353185,1.562308416,0.024966152,4198.341304
0.83064437,5.9264016,3.287048438,0.044696398,4748.855203
0.16464764,5.320142,3.891032647,0.041367279,4601.390488
2.4837093,6.9185214,6.170305329,0.034654045,4744.335576
3.4739728,6.4595804,2.516238121,0.028271933,4575.574829
0.8899533,4.0763607,1.419423002,0.028629223,4102.784675
0.8864703,4.74906,3.524862912,0.02904517,4412.357417
0.6590573,6.1559567,4.172655792,0.040055002,4765.683732
2.9091783,6.469855,5.94150012,0.032400077,4530.306753
2.6895285,5.807427,6.433242898,0.026198251,4412.861977
0.7691192,4.4832106,1.536982309,0.027623411,4136.740363
0.7893109,4.3429723,1.490733304,0.030178526,4278.15713
