x1,x2,x3,x4,x5
0.15000413,1.1920892,1,0.012569814,2943.566318
0.011035997,1.311505,1.40521877,0.016194173,3169.869565
0.16768412,1.3354529,1.766343959,0.012949699,3004.100481
0.08896185,1.1531607,1.980838931,0.013470536,2950.275635
0.49982867,2.4569242,2,0.016426496,3654.374977
1.3060185,3.3259785,1.837622125,0.01741815,4210.276103
0.99247694,3.0011635,1.558234221,0.018322396,3899.55706
0.563395,2.3957481,1.251143409,0.016317073,3619.272581
1.0915846,3.530764,1,0.018230508,4233.969271
0.7211482,2.9720488,0.857777941,0.017256082,4135.204733
0.82633954,2.5674093,0.834406912,0.017437974,3726.28762
0.38727936,1.9103186,0.899801103,0.014250983,3403.49757
0.2703918,2.0213668,1,0.014877681,3499.347429
0.19944012,1.9233623,1.079958574,0.015500243,3340.042939
0.2701395,2.51222,1.104461521,0.017937087,3690.258552
0.2594825,1.5865152,1.069482891,0.013321501,3131.632506
1.367163,4.9983726,1,0.02842375,4642.826639
0.7108278,3.5348778,0.935653316,0.023703947,4082.210821
0.41059127,2.8740647,0.910708529,0.02002355,3846.391255
0.26686642,2.86638,0.937344923,0.024173545,3861.004533
0.6613092,3.2082627,1,0.020269354,4082.238083
0.89232045,3.1489508,1.063584897,0.019855332,3951.650284
0.47465426,2.5712047,1.091835001,0.017883277,3634.503686
0.36114368,2.3963869,1.066882682,0.020063491,3537.48998
0.9602082,3.808747,1,0.02371415,4067.604354
0.29687968,2.4061007,0.927297014,0.018278907,3671.146827
0.560874,3.3133724,0.891501584,0.019439629,4130.853387
0.5751202,2.7646382,0.918373859,0.019177939,3690.62037
0.27205747,2.4456222,1,0.0220899,3658.297026
0.18392578,1.7657174,1.094859812,0.014947339,3316.327408
0.15795158,1.8009375,1.146745357,0.015352411,3416.448872
0.061517972,1.1390935,1.114795671,0.013309434,3040.031817
0.5405774,3.6077332,1,0.02640167,4103.734453
0.3509691,4.433934,0.853444771,0.034968221,4567.444769
0.39582846,2.3783262,0.75917621,0.017614771,3831.489632
0.4596401,2.6810677,0.796791561,0.020295474,3864.872309
0.65904236,5.297788,1,0.040681684,5183.122468
-0.059667125,3.0966263,1.331586309,0.035032752,4307.160157
0.49217632,3.1096227,1.689546162,0.023716503,4041.824145
0.5151909,3.9393227,1.945412763,0.030008516,4571.380809
0.08235412,1.4754412,2,0.01541342,3420.807287
0.22646536,1.9428916,1.831625451,0.015795888,3505.696931
0.16194364,2.2796164,1.512957001,0.020877233,3683.15641
0.10847212,2.6191285,1.185485252,0.025273454,3775.301661
0.26883933,3.3038168,1,0.027166875,4206.686888
0.16949938,3.5836205,1.048407545,0.032408859,4274.451438
0.5921472,5.22303,1.318291478,0.035042467,4890.433485
0.6908433,5.311354,1.693012584,0.034647347,4744.830642
0.5085201,4.6053457,2,0.033262857,4582.590856
0.5927938,4.698686,2.087204096,0.032975632,4778.303412
0.009337788,2.8115249,1.893285067,0.030241599,4068.084317
0.15754685,2.4898603,1.478438349,0.026131327,3695.031287
0.25795075,4.176113,1,0.036856308,4940.933443
0.20399685,2.8932407,0.642571657,0.025900376,4118.374102
0.70191765,3.852426,0.534346097,0.024682893,4154.420839
0.6692798,3.0917196,0.688823724,0.020659531,3880.760821
1.5718211,4.8968916,1,0.023585367,4373.045171
1.7271163,5.6382737,1.294124057,0.029419572,4585.838343
0.47546658,4.327112,1.413990741,0.035345436,4637.92868
