x1,x2,x3,x4,x5
0.040957965,0.99369955,1.868882842,0.013707874,1766.725471
-0.018678384,-0.24753192,0.803754505,-0.003048072,-343.996508
0.017299255,0.16191526,2.012682467,0.001982377,203.2672603
-0.01684754,-0.12727147,3.040032674,-0.001661856,-126.6341881
0.016647106,0.108213305,2.011114498,0.001672155,105.0940383
-0.016524656,-0.09593217,2.799228895,-0.00217737,-63.09118234
0.016448414,0.08711903,5.715654637,0.008417889,44.05428145
-0.016378645,-0.0772123,6.275099828,0.014336264,314.5402038
0.016336432,0.08807316,10.06213422,0.015271376,850.8955976
-0.01623043,-0.057409365,4.224415597,0.014202046,733.7392678
0.016296457,0.08757506,1.941097116,0.01229903,932.1947059
-0.0159678,-0.0453463,4.620648854,0.010732589,811.4884028
0.016374676,0.08954868,6.37472824,0.009849726,1004.681733
-0.015621789,-0.03161567,2.278001576,0.010279681,914.9163749
0.016555758,0.09373312,2.842481409,0.010738312,1048.479367
-0.015196678,-0.019791815,2.476555745,0.011706583,1008.195893
0.016491035,0.10480568,0.999251591,0.010999429,1207.515165
-0.014766432,-0.010875306,2.718606519,0.009662005,1041.806025
0.016439417,0.10337285,4.2251111,0.010019967,1197.263306
-0.014460925,-0.008797779,2.038653846,0.009983805,1066.184577
0.016462661,0.101759635,2.094874449,0.010872283,1185.154404
-0.013187559,-0.020511227,1.800459156,0.00509725,921.3575604
0.017041625,0.107491866,4.036185998,0.005733653,1165.919393
-0.007670327,0.003926061,5.60276997,0.005820513,1087.027756
0.022449918,0.11594114,7.768928724,0.007185066,1176.248849
-0.012009561,0.02908498,9.108058056,0.005536749,1187.939667
0.020337937,0.10916523,2.495951573,0.005111462,1175.545349
-0.006671712,0.02961804,2.541713427,0.005353223,1152.735123
0.022592919,0.1331013,5.80753682,0.005349655,1203.184176
-0.002463124,0.02020951,2.316071689,0.003193423,1044.115107
0.021746982,0.13738406,2.620821385,0.006014736,1286.402408
-0.010649445,0.1123605,4.426879756,0.010726869,1570.215566
0.01920439,0.18695989,7.064011917,0.008912905,1539.0108
-0.012415077,0.07439588,5.240293189,0.007993689,1430.118896
0.01831911,0.22844128,1.242279264,0.012904589,1722.166809
-0.011950864,0.11995864,4.639573835,0.009666719,1611.922914
0.017715355,0.18922886,5.404194546,0.011486285,1569.250499
-0.009538611,0.07348445,8.280249335,0.008241448,1383.531226
0.019855201,0.1784764,8.9569416,0.007421502,1510.021326
-0.008581527,0.05359788,12.65210824,0.006255733,1302.197056
0.0247901,0.106213026,8.14272873,0.003486139,1058.691547
-0.007693968,0.062316168,0.707889803,0.006065055,1349.537502
0.020206576,0.19551682,5.007426335,0.007187453,1540.608592
-0.008712763,0.24145293,5.097108869,0.012826448,1886.721949
0.03094814,0.6405533,8.60397807,0.013294058,2476.288887
0.021535799,0.5571505,8.634352766,0.010218137,2508.683279
0.07185376,0.95145446,13.02483153,0.013746221,2851.945701
0.03177865,1.3676203,7.689765464,0.020417694,3294.981601
0.06964964,1.1961992,1.160869297,0.017459239,3058.88183
0.057376012,1.487643,4.500424415,0.020507659,3357.821018
0.08455966,1.7142752,5.722975048,0.021732301,3492.965294
0.032171376,1.053773,7.842981143,0.016634867,2956.330914
0.115437135,1.4962759,9.68587917,0.016924487,3162.089604
0.21134783,1.9670168,11.34351028,0.016531926,3687.041994
0.07844035,1.4672416,13.5919234,0.018773008,3218.521645
0.031966526,1.9264672,3.02989703,0.026745955,3580.210666
0.18754658,1.8060161,2.616733049,0.018361023,3478.50941
0.13984326,1.2066772,5.079222005,0.014442673,3068.689746
0.06514688,2.6390507,6.872382433,0.029824027,3913.607723
0.050121494,2.4770777,7.938441862,0.036568562,3912.44956
0.036578003,2.111074,1.919255213,0.031909671,3646.907313
0.30997664,2.6423845,2.089557128,0.022424961,4199.223734
0.29516548,2.534405,2.049296408,0.022907223,4130.836055
0.13800539,2.6070526,3.321468492,0.025424413,3837.730048
0.22567798,2.7215843,1.3434251,0.027686874,4141.922065
0.38189095,2.4878788,4.278924687,0.023245113,4344.652645
0.2856461,2.561093,4.906684968,0.025432828,4147.794761
0.073420376,2.2717526,1.856984704,0.025981074,3854.048759
0.11119349,2.1821318,3.150615713,0.027722522,4056.673657
0.02239234,2.6443508,2.056913324,0.043494649,4401.605032
0.02934236,2.966002,2.075050858,0.05186053,4568.213286
0.037675742,2.7152135,1.550660837,0.041794104,4482.825586
0.07284007,2.6639788,1.445905358,0.042911195,4609.052717
0.024833411,2.4184415,1.189234964,0.03939986,4429.555492
0.07601971,2.2841358,2.297007514,0.037929089,4382.728684
0.027385203,2.6295624,4.569235735,0.044348143,4598.315499
0.09246194,1.926108,1.714380247,0.030845632,4380.729081
0.06581092,2.2003,3.068164142,0.036236946,4460.083091
0.066447236,2.8349783,4.877799738,0.049422775,4704.187852
0.014750965,2.8485255,7.036303867,0.054076344,4559.360013
0.022151358,3.071227,7.859942794,0.057756953,4624.776859
0.006311095,3.0128765,1.725456229,0.060367015,4619.058519
0.020477843,2.2111886,3.267752573,0.042459848,4157.054508
0.010027574,1.9860985,5.589707731,0.038882203,3897.050536
0.010801319,1.4828879,5.331769428,0.034360768,3439.786036
0.007018732,1.7235879,1.127412392,0.039992146,3577.554672
0.033287935,2.3680053,4.478190211,0.037617856,4028.294619
0.18124242,2.3899786,4.989599797,0.024996582,4026.522977
