0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
12.0305805,27.0159268,76.6384001,23.243583,5.5767207,71.2115595,143.544367,117.2727741,31.3451291,63.370842,61.0812146,28.3800607,17.1778075,71.644876,46.661557,73.0459677,7.6952084,49.039241,83.5211878,42.9834934
27.0135394,43.3130182,81.9737615,27.8949663,13.3616187,3.6404356,6.4870982,120.2725505,36.4774263,75.1198904,65.8461307,32.1305527,26.8111051,76.3260586,53.6787828,85.1779601,13.8607052,57.2916246,33.2645323,51.9148483
43.0617735,57.2820303,84.0048731,44.6089701,15.2777385,5.421219,12.1047209,123.7720561,49.3595977,99.6850034,81.8133473,40.2967857,32.0941837,81.2273818,60.0112532,91.2108574,23.8259979,64.6905539,82.159744,77.9958248
56.9431416,71.6636906,10.3283408,49.8596281,33.3260957,13.1065436,17.6045848,128.5557658,63.1916291,103.2510877,94.427967,44.3289191,52.0405507,85.6927856,72.792893,96.560404,35.9767848,74.7730406,26.1625954,82.5610085
71.1560354,85.3447197,18.462433,58.8080463,40.9934355,15.3068781,22.7699078,133.6541706,75.1061514,115.9850867,4.9572509,54.6292476,56.9432588,26.5939158,110.3238557,107.0586828,42.4759865,23.623552,31.5289106,88.278231
85.0218632,12.4800605,23.5091556,76.5574912,50.2910815,33.4044417,27.7042741,139.637542,103.1900895,135.5819349,9.6559228,60.4289827,62.3422673,37.3779872,117.1566774,109.8578788,47.991952,48.5565932,55.4441755,22.8923012
99.4063697,27.3271157,27.82766,84.0741821,70.3898336,40.6350701,33.5865326,143.2213109,116.421789,37.432346,19.7392548,65.8936647,66.9248577,51.3255808,11.3620659,11.7136192,50.5578588,67.2371279,78.3751433,34.141917
12.365668,43.5261146,32.3274649,5.550835,5.5955412,50.5693989,41.7168385,3.6118854,131.9200609,64.165431,31.1571069,81.9599246,69.8573801,56.9418863,23.2613585,24.07951,60.1255918,8.5117585,81.5603083,44.2413131
26.9473063,56.7254243,44.0947327,10.382564,10.4954462,70.4661014,44.8494846,6.6141846,31.4583548,76.3620971,36.0895197,84.992664,72.5079956,64.559599,32.6907538,30.9125917,74.4411413,23.1592424,11.0005482,53.0071844
43.4456821,71.2570508,49.9444932,18.615871,33.4935022,10.6332766,48.3856341,11.0970328,36.5743845,103.7437092,44.1240171,94.6921137,76.8727478,66.9556212,42.0415788,37.3449225,8.654402,36.7221674,23.6652693,82.7551246
56.9941511,85.4897757,54.7426748,23.2668347,40.8760431,25.4651305,49.8505685,11.9307656,64.5392272,136.0405598,52.7539402,101.3088419,85.5392411,69.9218073,60.2078771,41.7944551,23.5703637,48.4244241,31.6822888,33.8171664
71.6095053,99.2886765,64.1082679,28.1981802,46.9418708,33.6325881,55.1504961,17.4965804,103.4198907,136.2745336,60.4882471,8.8188574,27.2965554,76.6914496,66.440024,47.9617977,37.5690727,61.4755843,83.9604963,52.7175916
85.4757087,13.0455528,83.7079792,32.9980511,50.4916713,41.3315784,70.3494441,22.8804752,139.5003916,19.0920446,66.0215895,19.8490994,38.6957018,81.4081331,71.1226466,53.4105088,48.5845369,74.7221597,26.1552683,82.3177655
99.4251184,27.4943409,5.7075722,44.2632689,56.0580614,51.34671,75.3166211,27.5287568,35.0056909,36.5906562,82.0543259,34.8671417,52.0122189,85.8580644,86.1058759,59.7608643,62.0836148,22.4135527,33.1712256,32.2026826
12.7748487,43.9595701,10.4730687,49.8629682,63.6241598,57.9633027,79.3823883,33.5952498,64.2033803,43.6896793,84.336643,51.632209,57.6454491,28.2548659,91.2383187,66.6747313,67.433356,37.0619874,42.503819,44.0849991
27.5569813,57.1088949,13.0559668,54.9126667,9.9345789,5.5592369,83.4313571,38.6802945,78.4356216,48.6064232,101.3857632,60.4146296,62.2774205,52.2873075,97.9878398,72.9738425,23.7982389,49.845521,55.0532529,52.5179792
43.9902394,71.6060781,18.6725152,59.1789776,33.4480781,15.4090968,89.014561,41.6807226,101.4666552,55.438613,5.59336,81.9129412,72.4276483,85.5673701,103.9066409,80.3923472,37.2147782,60.2277141,78.2009408,66.5831218
57.1216078,86.0395191,23.3062785,74.5624883,50.3979079,38.773963,98.8998126,44.8283476,136.1812871,64.1879038,10.4428167,89.0296697,78.7924733,29.3258831,109.8879749,85.1246838,74.6280188,2.846831,81.3507415,82.4162533
71.6548375,99.6881558,27.8552188,76.544254,9.6114579,50.3390205,101.8800037,48.3436644,22.1489091,75.6203224,31.1083525,101.4962975,85.8102591,37.908348,117.8874547,90.5915288,22.977878,10.744927,87.783608,12.6455907
85.90288,12.6789615,32.6375714,83.8273577,14.8437702,33.301001,103.4644714,51.1437784,31.9816835,88.1210059,61.8390993,11.227864,26.1210205,52.3075268,14.4075964,96.6242729,36.4441691,23.0452405,34.352756,20.5903735
